site_id,startDateTime,flux,flux_err,n,n_tot
SRER,2020-06-09T00:00:00Z,1.1911293111670813,0.05859734389628021,16,40
SRER,2020-06-10T00:00:00Z,1.003597709351141,0.05707714555339084,16,40
SRER,2020-06-11T00:00:00Z,1.0419977682607593,0.06278406940982414,16,40
SRER,2020-06-12T00:00:00Z,1.0209992682500446,0.04860906028956364,16,40
SRER,2020-06-13T00:00:00Z,0.9957716784666522,0.045490659263868964,16,40
SRER,2020-06-14T00:00:00Z,1.0215312873348776,0.04644442735414781,16,40
SRER,2020-06-15T00:00:00Z,0.942157144403861,0.05601136836266854,16,40
SRER,2020-06-16T00:00:00Z,0.895387785441173,0.05022127924993583,16,40
SRER,2020-06-17T00:00:00Z,0.8924350814389752,0.04386667010237673,16,40
SRER,2020-06-18T00:00:00Z,0.8223544198505738,0.04176832858635359,16,40
SRER,2020-06-19T00:00:00Z,0.8090143245141621,0.04669666055018683,16,40
SRER,2020-06-20T00:00:00Z,0.7689059555171152,0.038485233431642,16,40
SRER,2020-06-21T00:00:00Z,0.7494933931491943,0.030767482984869567,16,40
SRER,2020-06-22T00:00:00Z,0.7827804043863209,0.03819789641756704,16,40
SRER,2020-06-23T00:00:00Z,0.7351561430303,0.03731022132382515,16,40
SRER,2020-06-24T00:00:00Z,0.7284148562422899,0.040511324844674415,16,40
SRER,2020-06-25T00:00:00Z,0.7560088243918033,0.04368649146486248,16,40
SRER,2020-06-26T00:00:00Z,0.768099285590198,0.04611120006708259,16,40
SRER,2020-06-27T00:00:00Z,0.6532307950078233,0.03886701559486446,16,40
SRER,2020-06-28T00:00:00Z,0.6364273662555155,0.0855101947871073,16,40
SRER,2020-06-29T00:00:00Z,0.6846363027594944,0.09524895449482675,16,40
SRER,2020-06-30T00:00:00Z,0.6486593832392881,0.08753268268086499,16,40
STEI,2020-06-01T00:00:00Z,12.940912007503998,1.4099057750964774,8,40
STEI,2020-06-02T00:00:00Z,11.387875437807109,1.3301138945610615,8,40
STEI,2020-06-03T00:00:00Z,11.712672715990506,1.345990942394004,8,40
STEI,2020-06-04T00:00:00Z,11.167303053396289,1.328220718202171,8,40
STEI,2020-06-05T00:00:00Z,12.723428770259353,0.7338670198762476,8,40
STEI,2020-06-06T00:00:00Z,12.050146732103531,0.7644723978816879,8,40
STEI,2020-06-07T00:00:00Z,10.875697204392202,0.6115879564815818,8,40
STEI,2020-06-08T00:00:00Z,10.271603286016692,0.6304573131389271,8,40
STEI,2020-06-09T00:00:00Z,10.007566091567277,0.6319851860032499,8,40
STEI,2020-06-10T00:00:00Z,9.909753768968242,0.5566266912894954,8,40
STEI,2020-06-11T00:00:00Z,8.31567819863894,0.5070569421864627,8,40
STEI,2020-06-12T00:00:00Z,8.145349108597644,0.5155736335325205,8,40
STEI,2020-06-13T00:00:00Z,10.109766498002363,1.5999513875201783,8,40
STEI,2020-06-14T00:00:00Z,11.621671485029614,1.6077907941158198,8,40
STEI,2020-06-15T00:00:00Z,12.121310240375797,1.6681840986449155,8,40
STEI,2020-06-16T00:00:00Z,12.037472122865212,1.6882138878519062,8,40
STEI,2020-06-17T00:00:00Z,14.244664437510488,0.8457527829366391,8,40
STEI,2020-06-18T00:00:00Z,NA,NA,0,NA
STEI,2020-06-19T00:00:00Z,11.746290706988393,0.6688133931028062,8,40
STEI,2020-06-20T00:00:00Z,10.817177530984818,0.6023277713811374,8,40
STEI,2020-06-21T00:00:00Z,11.990648936725037,0.6970023714531057,8,40
STEI,2020-06-22T00:00:00Z,12.48279763029174,0.7849234870671843,8,40
STEI,2020-06-23T00:00:00Z,13.165444061086506,0.7646289516184483,8,40
STEI,2020-06-24T00:00:00Z,11.83792142366625,0.6588057208631041,8,40
